fips,county,state,total_population,median_household_income,poverty_count,edu_pct,hud_pop2020,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
48111,Dallam,TX,7165,71969.0,600,0.08918353105373343,7272,705.0,806.0,905.0,1275.0,1345.0
48113,Dallas,TX,2604053,70732.0,359882,0.21880852655456706,2622634,1426.0,1500.0,1758.0,2212.0,2847.0
48115,Dawson,TX,12342,45268.0,2624,0.08588559390698428,12849,707.0,708.0,908.0,1156.0,1209.0
48117,Deaf Smith,TX,18585,51942.0,2899,0.06892655367231638,18617,796.0,801.0,1053.0,1273.0,1666.0
48119,Delta,TX,5278,68491.0,736,0.15024630541871922,5277,705.0,759.0,905.0,1221.0,1238.0
48121,Denton,TX,914870,104180.0,66977,0.31970006667613976,861690,1426.0,1500.0,1758.0,2212.0,2847.0
48123,DeWitt,TX,19826,61100.0,2959,0.09891052153737516,20217,861.0,891.0,1106.0,1367.0,1627.0
48125,Dickens,TX,1570,46638.0,183,0.15095541401273885,2182,705.0,729.0,905.0,1187.0,1345.0
48127,Dimmit,TX,8672,27374.0,3726,0.08959870848708487,10232,705.0,806.0,905.0,1275.0,1345.0
48129,Donley,TX,3298,51711.0,334,0.08823529411764706,3317,684.0,689.0,905.0,1243.0,1345.0
48131,Duval,TX,9960,50697.0,2017,0.050100401606425704,11194,705.0,729.0,905.0,1275.0,1345.0
48133,Eastland,TX,17812,52902.0,2738,0.15601841455198742,18289,705.0,801.0,905.0,1275.0,1536.0
48135,Ector,TX,162300,70566.0,25297,0.09917436845348121,162067,1120.0,1127.0,1481.0,1791.0,2108.0
48137,Edwards,TX,1380,40809.0,315,0.11594202898550725,1944,791.0,818.0,1016.0,1332.0,1510.0
48139,Ellis,TX,195509,93248.0,15850,0.17955695134239344,179484,1426.0,1500.0,1758.0,2212.0,2847.0
48141,El Paso,TX,863832,55417.0,165778,0.15496184443271377,836915,804.0,980.0,1150.0,1594.0,1952.0
48143,Erath,TX,42788,59654.0,6667,0.19068430401047023,42226,851.0,857.0,1082.0,1525.0,1836.0
48145,Falls,TX,17013,45172.0,2400,0.09192970081702227,17281,627.0,737.0,905.0,1275.0,1536.0
48147,Fannin,TX,36052,65835.0,4237,0.14429157883057805,35046,754.0,759.0,997.0,1405.0,1665.0
48149,Fayette,TX,24564,72881.0,2451,0.17635564240351734,25247,794.0,821.0,1020.0,1412.0,1567.0
48151,Fisher,TX,3680,60461.0,442,0.14103260869565218,3827,684.0,689.0,905.0,1189.0,1345.0
48153,Floyd,TX,5386,49321.0,1016,0.10378759747493502,5782,766.0,771.0,1013.0,1225.0,1505.0
48155,Foard,TX,1075,41944.0,226,0.10418604651162791,1207,791.0,818.0,1016.0,1332.0,1510.0
48157,Fort Bend,TX,832607,109987.0,57188,0.3130192275587402,790892,1073.0,1135.0,1357.0,1792.0,2303.0
48159,Franklin,TX,10445,67915.0,891,0.21550981330780278,10767,836.0,842.0,1106.0,1337.0,1644.0
48161,Freestone,TX,19599,55902.0,2300,0.12301648043267514,19744,703.0,708.0,930.0,1124.0,1382.0
48163,Frio,TX,18151,56042.0,3039,0.054983196518098174,20013,819.0,937.0,1052.0,1313.0,1785.0
48165,Gaines,TX,21523,73299.0,2708,0.05635831436138085,21077,735.0,760.0,944.0,1141.0,1403.0
48167,Galveston,TX,350801,83913.0,37987,0.22816924695197563,337600,1073.0,1135.0,1357.0,1792.0,2303.0
48169,Garza,TX,5735,56215.0,663,0.0962510897994769,6028,705.0,729.0,905.0,1275.0,1457.0
48171,Gillespie,TX,26953,70162.0,2413,0.25778206507624385,26668,959.0,966.0,1269.0,1783.0,1886.0
48173,Glasscock,TX,1068,112188.0,56,0.2612359550561798,1447,791.0,818.0,1016.0,1332.0,1510.0
48175,Goliad,TX,7092,58125.0,698,0.12690355329949238,7578,1010.0,1016.0,1276.0,1588.0,1753.0
48177,Gonzales,TX,19736,64255.0,2540,0.08456627482772598,20828,647.0,749.0,905.0,1275.0,1536.0
48179,Gray,TX,21272,54563.0,3316,0.10596088755171117,22063,773.0,779.0,1023.0,1237.0,1362.0
48181,Grayson,TX,137008,66608.0,15361,0.15411508817003386,133527,897.0,1045.0,1227.0,1678.0,2082.0
48183,Gregg,TX,124245,63811.0,19907,0.14460944102378365,123633,889.0,930.0,1102.0,1537.0,1665.0
48185,Grimes,TX,29442,63484.0,3719,0.13310916377963453,28447,788.0,815.0,1012.0,1224.0,1504.0
48187,Guadalupe,TX,173828,88111.0,14956,0.19640679292173874,163030,1067.0,1197.0,1458.0,1846.0,2206.0
48189,Hale,TX,32525,50721.0,5596,0.09051498847040738,33463,613.0,806.0,905.0,1222.0,1499.0
48191,Hall,TX,2847,43873.0,519,0.12644889357218125,3025,684.0,689.0,905.0,1254.0,1345.0
48193,Hamilton,TX,8244,54890.0,1377,0.17661329451722466,8434,755.0,760.0,992.0,1199.0,1321.0
48195,Hansford,TX,5270,62350.0,434,0.18387096774193548,5431,801.0,807.0,1060.0,1315.0,1412.0
48197,Hardeman,TX,3541,60455.0,390,0.12171702908782829,3958,705.0,705.0,905.0,1216.0,1345.0
48199,Hardin,TX,56576,70164.0,7506,0.1250883766968326,57356,892.0,932.0,1126.0,1470.0,1575.0
48201,Harris,TX,4726177,70789.0,737681,0.21282508039796225,4680609,1073.0,1135.0,1357.0,1792.0,2303.0
48203,Harrison,TX,69098,63427.0,10946,0.14634287533647863,66547,800.0,840.0,1104.0,1335.0,1500.0
48205,Hartley,TX,5369,78065.0,270,0.19128329297820823,5588,948.0,980.0,1217.0,1615.0,1621.0
48207,Haskell,TX,5408,52786.0,773,0.14774408284023668,5711,705.0,729.0,905.0,1275.0,1521.0
48209,Hays,TX,245351,79990.0,30750,0.2464632302293449,222827,1519.0,1635.0,1924.0,2470.0,2840.0
48211,Hemphill,TX,3371,67798.0,204,0.15633343221595966,3901,833.0,862.0,1070.0,1380.0,1590.0
48213,Henderson,TX,82627,59778.0,11986,0.13476224478681303,81969,781.0,808.0,1016.0,1346.0,1491.0
48215,Hidalgo,TX,873167,49371.0,239276,0.11439965092588245,861137,777.0,781.0,977.0,1277.0,1409.0
48217,Hill,TX,36138,60669.0,4681,0.12026122087553268,36109,680.0,789.0,1003.0,1313.0,1595.0
48219,Hockley,TX,21495,53283.0,3129,0.10904861595719935,22986,705.0,806.0,905.0,1275.0,1536.0
48221,Hood,TX,62459,80013.0,5467,0.23008693703069213,60025,912.0,1101.0,1345.0,1626.0,2091.0
48223,Hopkins,TX,37008,63766.0,4874,0.14559014267185474,36708,718.0,869.0,1059.0,1469.0,1475.0
48225,Houston,TX,22107,51043.0,3374,0.1090604785814448,22942,708.0,712.0,926.0,1148.0,1233.0
48227,Howard,TX,34488,67243.0,4428,0.09545349106935745,36213,942.0,959.0,1189.0,1438.0,1767.0
48229,Hudspeth,TX,3329,35163.0,620,0.06969059777711024,4687,736.0,897.0,1053.0,1273.0,1787.0
48231,Hunt,TX,101596,66885.0,12082,0.14087168786172685,96202,1426.0,1500.0,1758.0,2212.0,2847.0
48233,Hutchinson,TX,20595,62211.0,2114,0.10250060694343287,21105,777.0,782.0,1028.0,1381.0,1546.0
48235,Irion,TX,1561,54708.0,116,0.13260730301089046,1553,779.0,927.0,1149.0,1523.0,1912.0
48237,Jack,TX,8588,58861.0,1096,0.10572892408011178,8888,705.0,729.0,905.0,1275.0,1536.0
48239,Jackson,TX,15010,67176.0,1770,0.08734177215189873,14822,807.0,923.0,1036.0,1340.0,1540.0
48241,Jasper,TX,33032,48818.0,7291,0.08449382417050133,35562,775.0,789.0,995.0,1275.0,1325.0
48243,Jeff Davis,TX,1992,38125.0,480,0.2284136546184739,2245,791.0,818.0,1016.0,1332.0,1510.0
48245,Jefferson,TX,254942,57294.0,43498,0.13274391822453735,253136,892.0,932.0,1126.0,1470.0,1575.0
48247,Jim Hogg,TX,4830,42292.0,1364,0.06438923395445134,5187,705.0,729.0,905.0,1275.0,1345.0
48249,Jim Wells,TX,39060,46626.0,8731,0.09715821812596007,40796,795.0,811.0,939.0,1275.0,1593.0
48251,Johnson,TX,182690,77058.0,19045,0.139701133066944,171359,1266.0,1384.0,1617.0,2144.0,2615.0
48253,Jones,TX,19758,59361.0,1924,0.08275129061645915,19874,860.0,876.0,1117.0,1488.0,1789.0
48255,Karnes,TX,14805,57798.0,2355,0.11374535629854779,15547,811.0,954.0,1074.0,1429.0,1638.0
48257,Kaufman,TX,149773,84075.0,14486,0.1505010916520334,129792,1426.0,1500.0,1758.0,2212.0,2847.0
48259,Kendall,TX,45376,104196.0,2280,0.3376013751763047,45491,1229.0,1360.0,1677.0,2204.0,2500.0
48261,Kenedy,TX,116,45455.0,3,0.0603448275862069,391,791.0,818.0,1016.0,1332.0,1510.0
48263,Kent,TX,635,68553.0,46,0.1984251968503937,704,791.0,818.0,1016.0,1332.0,1510.0
48265,Kerr,TX,52810,66713.0,6395,0.21694754781291423,52195,902.0,942.0,1158.0,1548.0,1880.0
48267,Kimble,TX,4316,62386.0,528,0.2050509731232623,4375,693.0,698.0,912.0,1139.0,1355.0
48269,King,TX,216,59375.0,60,0.22685185185185186,279,791.0,818.0,1016.0,1332.0,1510.0
48271,Kinney,TX,3157,52386.0,459,0.1067469116249604,3674,791.0,818.0,1016.0,1332.0,1510.0
48273,Kleberg,TX,30860,52487.0,8885,0.12809462086843812,30725,923.0,929.0,1221.0,1476.0,1815.0
48275,Knox,TX,3333,48750.0,366,0.09810981098109811,3679,705.0,729.0,905.0,1187.0,1345.0
48277,Lamar,TX,50149,58246.0,7892,0.14243554208458792,49705,629.0,745.0,928.0,1254.0,1570.0
48279,Lamb,TX,13024,54519.0,2233,0.08131142506142507,13018,684.0,689.0,905.0,1231.0,1484.0
48281,Lampasas,TX,21829,73269.0,2052,0.1428375097347565,21152,789.0,795.0,1044.0,1405.0,1772.0
48283,La Salle,TX,6965,62798.0,1683,0.03488872936109117,7551,713.0,738.0,916.0,1291.0,1361.0
48285,Lavaca,TX,20379,58530.0,2035,0.13489376318759508,20072,831.0,858.0,1067.0,1290.0,1580.0
48287,Lee,TX,17543,66448.0,2258,0.11714073989625491,17174,935.0,1002.0,1201.0,1452.0,1599.0
48289,Leon,TX,15928,57363.0,2277,0.10572576594676042,17325,629.0,706.0,928.0,1231.0,1236.0
48291,Liberty,TX,93523,59605.0,15410,0.06639008586123199,86173,1073.0,1135.0,1357.0,1792.0,2303.0
48293,Limestone,TX,22222,53102.0,4600,0.11776617766177662,23364,651.0,731.0,961.0,1162.0,1605.0
48295,Lipscomb,TX,3038,71625.0,409,0.15240289664252799,3301,742.0,767.0,953.0,1152.0,1416.0
48297,Live Oak,TX,11374,55949.0,2081,0.09864603481624758,12175,707.0,712.0,935.0,1318.0,1390.0
48299,Llano,TX,21637,64241.0,2420,0.25114387391967463,21452,890.0,896.0,1177.0,1423.0,1829.0
48301,Loving,TX,96,,5,0.0,117,791.0,818.0,1016.0,1332.0,1510.0
48303,Lubbock,TX,311509,61911.0,51472,0.19372152971503231,308392,778.0,931.0,1113.0,1551.0,1829.0
48305,Lynn,TX,5619,52996.0,1041,0.1603488165153942,5886,633.0,758.0,905.0,1264.0,1462.0
48307,McCulloch,TX,7638,53214.0,1005,0.1307934014139827,7970,807.0,835.0,1037.0,1254.0,1541.0
48309,McLennan,TX,261090,59781.0,44851,0.16410433183959555,254045,875.0,1011.0,1266.0,1632.0,1686.0
48311,McMullen,TX,670,60313.0,100,0.10149253731343283,724,791.0,818.0,1016.0,1332.0,1510.0
48313,Madison,TX,13556,65768.0,1403,0.09626733549719681,14329,743.0,748.0,963.0,1285.0,1431.0
48315,Marion,TX,9668,48040.0,1502,0.12163839470417874,9987,705.0,723.0,905.0,1217.0,1345.0
48317,Martin,TX,5228,70217.0,873,0.09755164498852334,5676,765.0,770.0,905.0,1275.0,1536.0
48319,Mason,TX,3959,77583.0,195,0.26572366759282645,4248,747.0,772.0,959.0,1291.0,1425.0
48321,Matagorda,TX,36251,56412.0,7798,0.13682381175691705,36791,868.0,874.0,1148.0,1484.0,1948.0
48323,Maverick,TX,57806,48497.0,13473,0.09083832128152787,58098,753.0,758.0,928.0,1192.0,1236.0
48325,Medina,TX,51432,73060.0,5045,0.14982890029553586,50869,834.0,866.0,1138.0,1513.0,1516.0
48327,Menard,TX,1964,40945.0,431,0.18533604887983707,2108,705.0,729.0,905.0,1275.0,1345.0
48329,Midland,TX,169393,90123.0,18020,0.18333697378285999,171238,1364.0,1372.0,1612.0,2059.0,2723.0
48331,Milam,TX,25080,56985.0,3505,0.12424242424242424,24797,735.0,794.0,944.0,1185.0,1513.0
48333,Mills,TX,4501,59315.0,297,0.21461897356143078,4877,705.0,729.0,905.0,1275.0,1345.0
48335,Mitchell,TX,8947,49869.0,1042,0.058567117469542865,8256,751.0,848.0,964.0,1358.0,1433.0
48337,Montague,TX,20197,63336.0,2573,0.11754220923899589,19640,868.0,874.0,1148.0,1553.0,1706.0
48339,Montgomery,TX,629989,95946.0,55202,0.2471122511662902,590188,1073.0,1135.0,1357.0,1792.0,2303.0
48341,Moore,TX,21284,59041.0,2839,0.06981770343920315,21169,811.0,817.0,1073.0,1297.0,1595.0
48343,Morris,TX,11993,51532.0,1844,0.0918869340448595,12357,684.0,689.0,905.0,1249.0,1443.0
48345,Motley,TX,1223,66528.0,115,0.15372035977105478,1362,705.0,729.0,905.0,1103.0,1345.0
48347,Nacogdoches,TX,64768,51153.0,13339,0.1476655138339921,65080,834.0,926.0,1069.0,1372.0,1814.0
48349,Navarro,TX,52834,56261.0,8502,0.10934246886474619,49475,700.0,772.0,1015.0,1430.0,1722.0
48351,Newton,TX,12333,38871.0,2944,0.048082380604881216,13788,705.0,729.0,905.0,1201.0,1345.0
48353,Nolan,TX,14657,47437.0,2230,0.09074162516203861,14901,733.0,750.0,942.0,1327.0,1599.0
48355,Nueces,TX,353245,64027.0,59784,0.14754065874959305,362151,1030.0,1104.0,1355.0,1763.0,2066.0
48357,Ochiltree,TX,9924,62240.0,1200,0.11366384522370013,9907,839.0,867.0,1077.0,1305.0,1601.0
48359,Oldham,TX,2171,71103.0,318,0.1432519576232151,2110,703.0,821.0,1010.0,1221.0,1613.0
48361,Orange,TX,84761,71910.0,9995,0.11476976439636154,83776,892.0,932.0,1126.0,1470.0,1575.0
48363,Palo Pinto,TX,28569,65242.0,4473,0.12310546396443697,28792,795.0,800.0,1051.0,1305.0,1705.0
48365,Panola,TX,22540,58205.0,3078,0.1095829636202307,23186,725.0,730.0,959.0,1189.0,1365.0
48367,Parker,TX,151188,95721.0,11791,0.20843585469746276,138447,1266.0,1384.0,1617.0,2144.0,2615.0
48369,Parmer,TX,9809,65575.0,924,0.1172392700581099,9639,766.0,785.0,984.0,1190.0,1656.0
48371,Pecos,TX,15114,59325.0,2926,0.07807330951435755,15725,744.0,851.0,955.0,1346.0,1419.0
48373,Polk,TX,50536,57315.0,7654,0.09531818901377236,50155,775.0,877.0,995.0,1274.0,1425.0
48375,Potter,TX,117905,47974.0,23029,0.10804461218777829,118323,754.0,879.0,1082.0,1482.0,1728.0
48377,Presidio,TX,6168,29012.0,2465,0.1305123216601816,6808,705.0,806.0,905.0,1275.0,1345.0
48379,Rains,TX,12257,60291.0,1338,0.1537080851758179,12001,722.0,826.0,927.0,1296.0,1380.0
48381,Randall,TX,141489,78038.0,13072,0.21555032546699743,136005,754.0,879.0,1082.0,1482.0,1728.0
48383,Reagan,TX,3308,70319.0,236,0.07194679564691657,3766,829.0,857.0,1065.0,1288.0,1583.0
48385,Real,TX,2830,46842.0,636,0.14558303886925794,3429,829.0,857.0,1065.0,1397.0,1583.0
48387,Red River,TX,11627,44583.0,2310,0.10174593618302227,12115,705.0,806.0,905.0,1094.0,1345.0
48389,Reeves,TX,14022,57487.0,2704,0.06411353587220082,15546,788.0,815.0,1012.0,1378.0,1504.0
48391,Refugio,TX,6718,54304.0,1068,0.07844596606132778,7015,705.0,754.0,906.0,1188.0,1346.0
48393,Roberts,TX,764,62667.0,112,0.13481675392670156,784,791.0,818.0,1016.0,1332.0,1510.0
48395,Robertson,TX,16912,59410.0,2380,0.12559129612109746,17094,958.0,1015.0,1140.0,1606.0,1710.0
48397,Rockwall,TX,110631,121303.0,4575,0.28567038171940956,101175,1426.0,1500.0,1758.0,2212.0,2847.0
48399,Runnels,TX,9858,55424.0,1136,0.12710488942990464,10280,783.0,788.0,1035.0,1251.0,1378.0
48401,Rusk,TX,52755,61661.0,6416,0.10834991943891574,53988,764.0,769.0,1011.0,1286.0,1421.0
48403,Sabine,TX,9980,47061.0,1705,0.13637274549098197,10470,705.0,722.0,905.0,1253.0,1536.0
48405,San Augustine,TX,7920,45888.0,2093,0.09431818181818181,8260,791.0,818.0,1016.0,1332.0,1510.0
48407,San Jacinto,TX,27666,54839.0,4780,0.11313525627123545,28574,706.0,808.0,907.0,1203.0,1208.0
48409,San Patricio,TX,68942,63842.0,10701,0.11397986713469294,66969,1030.0,1104.0,1355.0,1763.0,2066.0
48411,San Saba,TX,5779,54087.0,736,0.13843225471534867,6004,771.0,776.0,1020.0,1233.0,1516.0
48413,Schleicher,TX,2474,53774.0,357,0.09094583670169766,2898,791.0,818.0,1016.0,1332.0,1510.0
48415,Scurry,TX,16883,58932.0,1757,0.12124622401232009,16918,748.0,856.0,961.0,1354.0,1631.0
48417,Shackelford,TX,3134,60924.0,350,0.22208040842373963,3291,791.0,818.0,1016.0,1332.0,1510.0
48419,Shelby,TX,24157,49231.0,5575,0.09102951525437761,25263,705.0,806.0,905.0,1275.0,1373.0
48421,Sherman,TX,2414,66169.0,198,0.14250207125103562,3046,705.0,729.0,905.0,1233.0,1237.0
48423,Smith,TX,234667,69053.0,28799,0.18047701636787447,230184,966.0,1009.0,1235.0,1621.0,1912.0
48425,Somervell,TX,9337,87899.0,667,0.2009210667237871,8958,786.0,813.0,1010.0,1423.0,1501.0
48427,Starr,TX,65716,35979.0,21796,0.07071337269462535,64032,684.0,689.0,905.0,1275.0,1345.0
48429,Stephens,TX,9260,44712.0,1467,0.12624190064794816,9358,705.0,729.0,905.0,1275.0,1345.0
48431,Sterling,TX,1392,63558.0,24,0.13793103448275862,1274,777.0,925.0,1146.0,1516.0,1906.0
48433,Stonewall,TX,1331,66591.0,91,0.08715251690458302,1412,791.0,818.0,1016.0,1332.0,1510.0
48435,Sutton,TX,3345,56778.0,551,0.09058295964125561,3793,689.0,694.0,905.0,1275.0,1345.0
48437,Swisher,TX,6989,40290.0,1879,0.12505365574474173,7403,705.0,723.0,905.0,1275.0,1345.0
48439,Tarrant,TX,2113854,78872.0,229643,0.21900046076975987,2077153,1266.0,1384.0,1617.0,2144.0,2615.0
48441,Taylor,TX,143029,61806.0,19947,0.17474777842255768,137521,860.0,876.0,1117.0,1488.0,1789.0
48443,Terrell,TX,862,52813.0,55,0.2459396751740139,903,791.0,818.0,1016.0,1332.0,1510.0
48445,Terry,TX,11816,42694.0,2464,0.0686357481381178,12408,718.0,742.0,922.0,1296.0,1370.0
48447,Throckmorton,TX,1439,55221.0,201,0.14940931202223767,1500,721.0,746.0,926.0,1120.0,1376.0
48449,Titus,TX,31301,57634.0,5674,0.09526852177246733,32709,717.0,722.0,926.0,1229.0,1233.0
48451,Tom Green,TX,119276,67215.0,13332,0.15973037325195344,118645,779.0,927.0,1149.0,1523.0,1912.0
48453,Travis,TX,1289054,92731.0,142451,0.37622008077241137,1250884,1519.0,1635.0,1924.0,2470.0,2840.0
48455,Trinity,TX,13735,51165.0,1925,0.10782672005824535,14689,786.0,799.0,1009.0,1220.0,1712.0
48457,Tyler,TX,19962,50898.0,3184,0.0949303676986274,21524,705.0,725.0,905.0,1094.0,1345.0
48459,Upshur,TX,41261,60456.0,5900,0.1166719177916192,41386,889.0,930.0,1102.0,1537.0,1665.0
48461,Upton,TX,3284,55284.0,655,0.06455542021924482,3651,705.0,806.0,905.0,1187.0,1345.0
48463,Uvalde,TX,24833,55000.0,5791,0.11903515483429308,26899,794.0,881.0,1020.0,1437.0,1653.0
48465,Val Verde,TX,47693,57250.0,7418,0.12238693309290671,49018,764.0,769.0,1011.0,1341.0,1346.0
48467,Van Zandt,TX,60053,62334.0,7760,0.11872845653006511,55970,711.0,798.0,1049.0,1478.0,1547.0
48469,Victoria,TX,91209,66308.0,14870,0.12574416998322535,92044,1010.0,1016.0,1276.0,1588.0,1753.0
48471,Walker,TX,77182,47193.0,11841,0.1282812054624135,72295,807.0,1035.0,1190.0,1441.0,2019.0
48473,Waller,TX,57463,71643.0,6890,0.13725353705862903,53626,1073.0,1135.0,1357.0,1792.0,2303.0
48475,Ward,TX,11347,70771.0,1530,0.07182515202256103,11745,831.0,950.0,1067.0,1410.0,1586.0
48477,Washington,TX,35807,70043.0,3988,0.1949618789622141,35275,919.0,973.0,1181.0,1586.0,1730.0
48479,Webb,TX,267282,59984.0,56471,0.11592250881091881,274847,876.0,881.0,1087.0,1384.0,1449.0
48481,Wharton,TX,41614,59712.0,5998,0.11839765463545922,41672,677.0,803.0,999.0,1408.0,1558.0
48483,Wheeler,TX,4980,58158.0,896,0.11967871485943775,5187,729.0,730.0,936.0,1132.0,1391.0
48485,Wichita,TX,129584,58862.0,18483,0.15374583281886653,132154,800.0,843.0,1037.0,1418.0,1611.0
48487,Wilbarger,TX,12795,50769.0,2244,0.11316920672137554,12717,702.0,706.0,928.0,1122.0,1379.0
48489,Willacy,TX,20308,42839.0,5032,0.06672247390191058,21419,684.0,689.0,905.0,1201.0,1205.0
48491,Williamson,TX,617396,102851.0,38840,0.31077622789911175,570437,1519.0,1635.0,1924.0,2470.0,2840.0
48493,Wilson,TX,50381,89708.0,5112,0.17276354181139716,50110,1067.0,1197.0,1458.0,1846.0,2206.0
48495,Winkler,TX,7582,89155.0,947,0.05605381165919283,7822,791.0,818.0,1016.0,1332.0,1510.0
48497,Wise,TX,70062,85385.0,6230,0.1402900288316063,67884,946.0,1047.0,1175.0,1656.0,1800.0
48499,Wood,TX,45341,61748.0,5497,0.15367989237114313,45054,740.0,831.0,1092.0,1320.0,1623.0
48501,Yoakum,TX,7630,80317.0,1036,0.05832241153342071,8612,907.0,951.0,1165.0,1409.0,1731.0
48503,Young,TX,17903,65565.0,2767,0.1564542255487907,17961,744.0,799.0,955.0,1261.0,1393.0
48505,Zapata,TX,13896,35061.0,5109,0.06462291306850892,14243,705.0,721.0,905.0,1094.0,1345.0
48507,Zavala,TX,9700,49243.0,2987,0.08257731958762887,11930,705.0,729.0,905.0,1275.0,1345.0
49001,Beaver,UT,7102,80268.0,485,0.1644607152914672,6594,617.0,752.0,905.0,1252.0,1375.0
49003,Box Elder,UT,58291,72769.0,4719,0.15450069478993328,54953,659.0,809.0,972.0,1337.0,1591.0
49005,Cache,UT,134428,72719.0,17695,0.20448120927187788,126336,790.0,836.0,1047.0,1475.0,1777.0
49007,Carbon,UT,20338,53734.0,3317,0.10930278296784345,20401,613.0,742.0,905.0,1125.0,1536.0
49009,Daggett,UT,638,61250.0,46,0.12225705329153605,590,658.0,801.0,964.0,1298.0,1636.0
49011,Davis,UT,363032,101285.0,21786,0.22766037153749533,350761,1016.0,1108.0,1350.0,1831.0,2229.0
49013,Duchesne,UT,19779,70821.0,2625,0.08519136457859346,19950,656.0,832.0,962.0,1307.0,1392.0
49015,Emery,UT,9898,67056.0,1156,0.09900990099009901,10099,617.0,806.0,905.0,1254.0,1536.0
49017,Garfield,UT,5121,56481.0,787,0.22183167350126928,5000,617.0,806.0,905.0,1094.0,1536.0
49019,Grand,UT,9680,59171.0,1505,0.22840909090909092,9698,842.0,939.0,1234.0,1637.0,1643.0
49021,Iron,UT,58068,63005.0,8109,0.1703347799132052,53148,740.0,891.0,1085.0,1507.0,1841.0
49023,Juab,UT,11943,88048.0,1009,0.12065645147785313,11623,1086.0,1093.0,1253.0,1766.0,2126.0
49025,Kane,UT,7814,70327.0,978,0.23240337855131815,7658,922.0,1028.0,1351.0,1634.0,1799.0
49027,Millard,UT,13027,69403.0,1439,0.1430874337913564,12963,626.0,762.0,917.0,1242.0,1338.0
49029,Morgan,UT,12367,120854.0,213,0.21088380367106008,11950,1016.0,1108.0,1350.0,1831.0,2229.0
49031,Piute,UT,1764,33359.0,365,0.13718820861678005,1870,617.0,752.0,905.0,1275.0,1536.0
49033,Rich,UT,2543,69250.0,203,0.16122689736531656,2415,617.0,752.0,905.0,1275.0,1536.0
49035,Salt Lake,UT,1180643,90011.0,94306,0.24086027698466006,1146215,1121.0,1338.0,1606.0,2168.0,2452.0
49037,San Juan,UT,14524,52108.0,2937,0.11690994216469293,15295,663.0,788.0,972.0,1175.0,1649.0
49039,Sanpete,UT,28816,64356.0,3888,0.134335091615769,30421,684.0,763.0,1002.0,1212.0,1443.0
49041,Sevier,UT,21667,66972.0,2501,0.14339779388009416,21475,632.0,718.0,926.0,1201.0,1511.0
49043,Summit,UT,42524,126392.0,2218,0.3891214373059919,41680,1383.0,1392.0,1807.0,2331.0,2525.0
49045,Tooele,UT,74032,95545.0,3322,0.13275340393343418,69740,763.0,857.0,1126.0,1557.0,1911.0
49047,Uintah,UT,35951,67983.0,4105,0.1063391838891825,35736,617.0,730.0,905.0,1269.0,1536.0
49049,Utah,UT,666021,91263.0,57565,0.21565386076415008,621506,1086.0,1093.0,1253.0,1766.0,2126.0
49051,Wasatch,UT,35009,104855.0,1864,0.284955297209289,33053,981.0,1281.0,1438.0,2026.0,2440.0
49053,Washington,UT,183297,71976.0,15967,0.21544269682537084,172127,1010.0,1099.0,1355.0,1856.0,2299.0
49055,Wayne,UT,2532,64870.0,212,0.15402843601895735,2698,617.0,752.0,905.0,1094.0,1536.0
49057,Weber,UT,262960,82291.0,19866,0.16927289321569822,255284,1016.0,1108.0,1350.0,1831.0,2229.0
50001,Addison,VT,37434,85870.0,2577,0.2915264198322381,1341,1017.0,1062.0,1332.0,1741.0,1774.0
